"","Subject","Trial","Condition","SS1vSS2top","SS1amount","SS1delay","LL1amount","LL1delay","SS2amount","SS2delay","LL2amount","LL2delay","TrialStart","RT","TrialOver","Choice","Run","Day"
"3551",120,41,24,0,8.23,7,7.44,49,6.5,7,9.41,49,266.1894,5.5703,6.0886,0,1,"Fast"
"3552",120,42,42,1,8.15,21,7.44,84,6.44,21,9.41,84,272.3083,4.4282,4.9399,1,1,"Fast"
"3553",120,43,31,1,3.39,21,13.35,42,1.48,21,15.32,42,277.2963,2.3588,2.8797,0,1,"Fast"
"3554",120,44,29,1,8.55,7,3.5,70,7.29,7,5.47,70,280.2063,4.034,4.5589,1,1,"Fast"
"3555",120,45,37,0,8.83,21,7.44,63,6.98,21,9.41,63,284.7955,2.3486,2.8628,0,1,"Fast"
"3556",120,46,13,0,10.1,0,3.5,63,8.61,0,5.47,63,287.6887,7.1757,7.6843,1,1,"Fast"
"3557",120,47,37,0,12.53,21,3.5,63,10.68,21,5.47,63,295.4038,3.308,3.8272,1,1,"Fast"
"3558",120,48,27,0,11.56,7,3.5,70,9.85,7,5.47,70,299.2613,6.6268,7.1528,1,1,"Fast"
"3559",120,49,44,0,8.55,21,3.5,84,7.29,21,5.47,84,306.4445,3.9553,4.4755,0,1,"Fast"
"3560",120,50,11,0,12.91,0,3.5,63,11.01,0,5.47,63,310.9505,4.5852,5.1077,1,1,"Fast"
"3561",120,51,27,1,3.03,7,13.35,70,1.33,7,15.32,70,316.0884,9.5107,10.0292,0,1,"Fast"
"3562",120,52,12,0,8.15,0,7.44,63,6.44,0,9.41,63,326.148,2.8278,3.3451,0,1,"Fast"
"3563",120,53,3,1,13.39,0,1.53,21,11.67,0,3.5,21,329.54,3.0832,3.6112,0,1,"Fast"
"3564",120,54,34,0,4.41,21,11.38,42,2.83,21,13.35,42,333.1814,3.8743,4.3926,0,1,"Fast"
